;idade;flag_aceito;sexo;departamento
313;36.86416646938484;0;M;B
314;38.672108629336066;0;M;B
315;33.60057427081663;1;M;B
316;43.7126479222035;1;M;B
317;32.34859940063969;1;M;B
318;40.521985940482246;1;M;B
319;42.86471575332549;1;M;B
320;33.173019998223836;0;M;B
321;41.978291197646776;1;M;B
322;34.54257211607853;1;M;B
323;30.026650921915554;1;M;B
324;37.00952136879377;1;M;B
325;40.496213037776606;1;M;B
326;39.123361354449436;1;M;B
327;44.773865922703955;0;M;B
328;40.808753811898335;1;M;B
329;34.83067598275687;0;M;B
330;37.91571697467514;1;M;B
331;33.03815495143648;0;M;B
332;34.68651314992266;0;M;B
333;29.122222115423373;1;M;B
334;34.79300941522427;1;M;B
335;39.22304329450249;0;M;B
336;39.90392997648144;0;M;B
337;30.480927296377292;0;M;B
338;41.81849036062118;1;M;B
339;35.102590651530555;1;M;B
340;38.126629148077846;0;M;B
341;48.76093089215423;1;M;B
342;33.32695718933538;1;M;B
343;38.78143737363225;1;M;B
344;36.37239900001346;1;M;B
345;34.811416538872955;1;M;B
346;42.284932741451286;1;M;B
347;40.63879660664962;1;M;B
348;33.2083522144355;0;M;B
349;35.18122528748094;0;M;B
350;46.9550799160522;0;M;B
351;37.34999521374488;1;M;B
352;40.58248078676268;1;M;B
353;44.71596080423278;0;M;B
354;39.020356204085644;0;M;B
355;35.58716541438744;1;M;B
356;37.29958877490981;1;M;B
357;36.84119109957809;1;M;B
358;31.810453435279015;0;M;B
359;31.532823948542866;1;M;B
360;28.092720375329616;0;M;B
361;41.61327936782311;1;M;B
362;37.449703857359715;0;M;B
363;34.93631818763025;0;M;B
364;42.941785355962054;0;M;B
365;38.37796435599757;1;M;B
366;39.893983225489826;0;M;B
367;37.68327375077174;1;M;B
368;35.951729070683015;1;M;B
369;36.32959151616578;1;M;B
370;28.356815635767717;1;M;B
371;35.0012278580259;1;M;B
372;36.89802164469709;1;M;B
373;37.03979457277723;1;M;B
374;35.104280841614944;1;M;B
375;48.793888882135015;1;M;B
376;36.838443733157845;0;M;B
377;34.79649257200163;1;M;B
378;35.96676479139383;1;M;B
379;40.214026948188646;0;M;B
380;33.309765422795486;1;M;B
381;39.812274329271;1;M;B
382;37.48282386389321;0;M;B
383;39.346610076141395;1;M;B
384;35.36840373953771;0;M;B
385;30.49861937461563;0;M;B
386;35.57753249255173;1;M;B
387;39.954045652928215;1;M;B
388;41.0238965481979;1;M;B
389;36.89204672130917;0;M;B
390;38.14515511862918;1;M;B
391;36.30265539300935;0;M;B
392;36.57594650463873;0;M;B
393;44.03836264923262;0;M;B
394;41.97668043892365;0;M;B
395;41.36017252881522;0;M;B
396;40.37762622237092;1;M;B
397;40.99115926253969;1;M;B
398;45.12562967440682;1;M;B
399;46.97971671749097;1;M;B
400;32.85729403582581;0;M;B
401;36.534709681537265;1;M;B
402;36.17961165285528;1;M;B
403;37.17855974527036;1;M;B
404;39.1175818757019;1;M;B
405;40.51105971286535;1;M;B
406;35.19227179991893;1;M;B
407;48.41639089580744;1;M;B
408;32.997625953044384;1;M;B
409;33.25558308896164;0;M;B
410;39.20192850883169;0;M;B
411;37.087212212802875;0;M;B
412;39.37189731347377;1;M;B
413;40.69728161376351;0;M;B
414;39.78957708924131;0;M;B
415;38.41378427444006;1;M;B
416;37.70185670738598;1;M;B
417;32.791541007785604;1;M;B
418;28.613714384992527;1;M;B
419;42.035453736615736;1;M;B
420;36.08490882478461;1;M;B
421;39.82770227083122;1;M;B
422;42.04682661069802;0;M;B
423;55.279217362488005;0;M;B
424;35.98022437314427;1;M;B
425;41.06210672411828;0;M;B
426;39.6977317249876;1;M;B
427;32.870477681685486;1;M;B
428;35.42278648952465;0;M;B
429;34.756927332409845;0;M;B
430;41.975061062658824;1;M;B
431;34.3126069019581;1;M;B
432;33.56833759022711;1;M;B
433;41.08739012843689;1;M;B
434;37.945788395829105;1;M;B
435;34.68008663413682;1;M;B
436;38.262208904055086;0;M;B
437;40.117086002583115;1;M;B
438;32.65417192456171;1;M;B
439;22.32130408287339;1;M;B
440;48.916879492846874;0;M;B
441;28.626633562935403;0;M;B
442;40.461029065671426;1;M;B
443;29.033275899688185;0;M;B
444;35.12672187057475;0;M;B
445;42.482546905135514;1;M;B
446;39.743394946645154;0;M;B
447;32.02449729423815;1;M;B
448;31.443139321271964;1;M;B
449;51.00315325078454;1;M;B
450;35.783817320989236;0;M;B
451;33.37432570334423;1;M;B
452;41.70877159792908;1;M;B
453;38.496313988446865;1;M;B
454;41.73548702292006;1;M;B
455;36.715535185507356;1;M;B
456;42.475627813050195;1;M;B
457;35.78189108838194;0;M;B
458;40.16409370762034;0;M;B
459;39.96904061379334;1;M;B
460;35.756532536497794;1;M;B
461;35.094653821916815;0;M;B
462;34.992612634876515;1;M;B
463;29.757067505736615;1;M;B
464;32.11027403641739;1;M;B
465;33.393312564053176;0;M;B
466;44.50394633584607;1;M;B
467;45.50588664886757;1;M;B
468;44.413885612377356;1;M;B
469;46.76982398357658;0;M;B
470;42.989887747636786;1;M;B
471;32.265277568261496;1;M;B
472;37.85369944997003;0;M;B
473;43.56584581680477;0;M;B
474;44.94695809889866;1;M;B
475;33.00761886500477;1;M;B
476;42.98631710481666;1;M;B
477;38.73687767801844;1;M;B
478;35.71088934279813;1;M;B
479;29.18769709139773;0;M;B
480;39.75862226769973;0;M;B
481;45.76094297623988;0;M;B
482;35.64469404890913;1;M;B
483;42.65898984607115;0;M;B
484;36.09621891849802;1;M;B
485;34.99763049845492;1;M;B
486;41.70752133966096;1;M;B
487;38.75604459945256;1;M;B
488;43.319090437907704;0;M;B
489;37.57199113274188;0;M;B
490;46.260475278725195;1;M;B
491;29.743515037369175;1;M;B
492;48.900723438480284;0;M;B
493;38.89612919268159;1;M;B
494;41.50096585553645;1;M;B
495;37.24259004594186;1;M;B
496;36.06246927437489;1;M;B
497;36.57447406849707;0;M;B
498;31.97110395231418;0;M;B
499;32.98920184011764;1;M;B
500;42.80051587244872;1;M;B
501;37.304914997443305;0;M;B
502;35.758471064984306;1;M;B
503;33.680601173522064;1;M;B
504;34.39016577037054;0;M;B
505;40.713817902124106;0;M;B
506;37.44660932011852;1;M;B
507;41.698873856812135;1;M;B
508;45.650210382765025;1;M;B
509;36.18302172159985;0;M;B
510;46.32588233795806;1;M;B
511;31.397077320665268;1;M;B
512;36.41280039938294;0;M;B
513;37.479697142287364;1;M;B
514;39.33370991810734;1;M;B
515;46.10696570324327;1;M;B
516;40.60603446427658;1;M;B
517;36.073942088005545;0;M;B
518;39.67794900291111;1;M;B
519;46.77842839663077;1;M;B
520;33.15898739380011;1;M;B
521;39.846746154925235;0;M;B
522;40.14809362928181;1;M;B
523;36.551787512571345;0;M;B
524;35.90678903327921;1;M;B
525;44.817822994227775;0;M;B
526;39.80061777665838;1;M;B
527;36.738807886351445;0;M;B
528;48.650701060808615;0;M;B
529;36.216604588638134;1;M;B
530;40.19453286256916;1;M;B
531;37.12536822315943;1;M;B
532;42.085499282660145;0;M;B
533;41.171542449352536;1;M;B
534;28.189840945560334;0;M;B
535;39.24653801003677;1;M;B
536;38.50334711654376;0;M;B
537;41.40416385045963;1;M;B
538;39.935754973883384;1;M;B
539;40.18671378852976;1;M;B
540;42.56285564184381;0;M;B
541;33.05506781037319;1;M;B
542;43.404689166896425;1;M;B
543;40.9066995286975;1;M;B
544;33.60857749536048;1;M;B
545;44.86573224378925;0;M;B
546;37.32762429581233;1;M;B
547;40.15824219733201;0;M;B
548;46.022468613405046;1;M;B
549;47.399025890687746;1;M;B
550;48.401116608343806;1;M;B
551;36.684583096433975;1;M;B
552;30.470369369227846;0;M;B
553;42.08610687547726;1;M;B
554;39.79178201089948;0;M;B
555;35.6293852147382;0;M;B
556;48.18839995715394;0;M;B
557;30.193476725329138;0;M;B
558;29.361029593741637;1;M;B
559;45.0423521488017;0;M;B
0;44.93380264472195;0;M;C
1;32.65383767189305;1;M;C
2;40.12788484023177;0;M;C
3;34.69697420192543;0;M;C
4;41.306569513408945;0;M;C
5;34.32206783218349;1;M;C
6;39.55737300968071;1;M;C
7;42.86270335418497;0;M;C
8;25.924180491423762;0;M;C
9;27.72336141738641;0;M;C
10;32.896338280779304;0;M;C
11;33.03610697381948;1;M;C
12;40.35988281932776;0;M;C
13;42.078268957988804;0;M;C
14;48.26922488869723;0;M;C
15;31.075925487132558;0;M;C
16;35.88093806313033;1;M;C
17;32.60810652399049;1;M;C
18;32.29490806726916;0;M;C
19;35.652579360034224;0;M;C
20;33.47357242763157;0;M;C
21;36.18807730900632;0;M;C
22;33.302148817965325;1;M;C
23;36.62466973620081;0;M;C
24;35.52693896330809;0;M;C
25;29.838810413657978;1;M;C
26;33.83289515946577;1;M;C
27;43.01486358787335;0;M;C
28;37.472620429336025;1;M;C
29;50.3336296175184;1;M;C
30;44.53442737254838;1;M;C
31;35.20564500035592;1;M;C
32;42.57590898314501;0;M;C
33;38.646594056459584;0;M;C
34;43.71807181307559;1;M;C
35;41.3497435500558;0;M;C
36;34.605456987938275;0;M;C
37;41.46047490881844;0;M;C
38;48.48961106869047;0;M;C
39;40.31050326792066;1;M;C
40;40.72411347568972;0;M;C
41;30.62203655353677;0;M;C
42;40.081263084118305;1;M;C
43;32.467862681274305;0;M;C
44;31.150297364829193;0;M;C
45;34.51825721353404;0;M;C
46;38.81092370463505;1;M;C
47;32.58971869343225;0;M;C
48;40.06473103940678;0;M;C
49;31.677499076741487;0;M;C
50;36.3696046026004;0;M;C
51;46.18520355292365;0;M;C
52;32.074464775826684;0;M;C
53;43.42583930893393;0;M;C
54;30.318848612365848;0;M;C
55;28.998573920300206;1;M;C
56;43.722459068282305;0;M;C
57;41.660864811108965;1;M;C
58;21.788068857541123;0;M;C
59;36.758903558166665;0;M;C
60;46.855663407249494;1;M;C
61;32.463458528527205;0;M;C
62;30.59190366348333;0;M;C
63;36.75183261286672;0;M;C
64;33.23620064258476;1;M;C
65;33.45180892203548;0;M;C
66;42.47167187310861;1;M;C
67;42.31678500592744;1;M;C
68;41.71393086904997;1;M;C
69;32.764702680539294;0;M;C
70;41.90372423858393;1;M;C
71;42.54094937155684;0;M;C
72;36.22392251765254;0;M;C
73;33.930106513965164;1;M;C
74;43.91886679177577;0;M;C
75;34.396609025443716;1;M;C
76;33.58441168630364;0;M;C
77;33.706152012348085;1;M;C
78;39.54176969212589;1;M;C
79;45.29511528599065;1;M;C
80;38.378864290869956;1;M;C
81;40.883716842959196;1;M;C
82;31.925053057962543;1;M;C
83;42.83617043103321;1;M;C
84;39.47481765735443;0;M;C
85;41.15430958068156;0;M;C
86;33.574414248222;0;M;C
87;31.848313599243717;0;M;C
88;32.50440873105496;1;M;C
89;36.59665098364741;0;M;C
90;34.34554422205751;0;M;C
91;38.402138607636;0;M;C
92;44.966890910448846;1;M;C
93;39.078614640812276;1;M;C
94;38.731391163717255;1;M;C
95;41.477122428700135;0;M;C
96;31.55991781233373;1;M;C
97;34.80260802141942;0;M;C
98;46.45705549192415;1;M;C
99;46.18218030213892;1;M;C
100;40.23955559029885;0;M;C
101;35.273617736418345;0;M;C
102;46.83725555017185;1;M;C
103;37.198271457246264;1;M;C
104;42.396506824498786;1;M;C
105;41.509901230671005;0;M;C
106;38.62606508686573;0;M;C
107;42.966967897424766;1;M;C
108;30.848453045673402;0;M;C
109;38.02346431378665;1;M;C
110;30.124010905215098;0;M;C
111;41.72352199550671;0;M;C
112;42.43818248192312;1;M;C
113;41.88156425881354;1;M;C
114;44.444950046887975;0;M;C
115;39.512699317513224;1;M;C
116;36.46722678630998;0;M;C
117;38.060005884315956;1;M;C
118;38.1770066808393;1;M;C
119;39.69552987952523;1;M;C
120;39.81938780245053;1;M;C
121;36.27659261865796;1;M;C
122;37.93613520002975;0;M;C
123;39.06621951001471;1;M;C
124;39.8639133064396;0;M;C
125;39.81200206543829;0;M;C
126;39.51035398208627;0;M;C
127;35.42062395195888;0;M;C
128;41.082405229556684;0;M;C
129;37.254716607387;1;M;C
130;29.37869465365569;0;M;C
131;36.58716307982813;1;M;C
132;34.224091397177766;0;M;C
133;29.791518682540854;1;M;C
134;42.57381821603158;0;M;C
135;50.51366141460679;0;M;C
136;34.9913191682489;0;M;C
137;41.59370178439106;0;M;C
138;34.22262487252162;1;M;C
139;34.198793274767844;0;M;C
140;34.417533665842775;0;M;C
141;38.038399437553515;0;M;C
142;43.164743386790825;0;M;C
143;30.734706721124905;1;M;C
144;35.19441724542634;1;M;C
145;35.18504433333456;0;M;C
146;35.18743227154518;1;M;C
147;34.87829928746922;1;M;C
148;33.29200305411124;0;M;C
149;31.404314372688788;1;M;C
150;31.21199822455527;0;M;C
151;38.59939649979359;0;M;C
152;36.0283322689548;0;M;C
153;31.32127609309866;0;M;C
154;45.89223686712857;0;M;C
155;37.81779327486196;0;M;C
156;44.55717771096205;0;M;C
157;30.663990132375172;0;M;C
158;46.046781912649735;0;M;C
159;42.46466026642519;1;M;C
160;48.02155267246329;0;M;C
161;39.60170234915368;0;M;C
162;38.619351111421146;1;M;C
163;33.72207787179162;0;M;C
164;39.56997984716669;1;M;C
165;34.13067558974793;0;M;C
166;39.223445047654735;0;M;C
167;34.55868338016551;1;M;C
168;25.04250842703091;0;M;C
169;39.984340860502336;0;M;C
170;30.55892711587449;0;M;C
171;40.60310647735865;1;M;C
172;33.24362673643297;0;M;C
173;31.609396874707773;0;M;C
174;36.69003217112131;0;M;C
175;34.79972876775767;0;M;C
176;35.97941467407747;1;M;C
177;35.74868303070832;0;M;C
178;44.196356676689106;1;M;C
179;38.38297885093608;1;M;C
180;38.00608695446347;0;M;C
181;45.82605482749025;0;M;C
182;43.24786675115752;0;M;C
183;32.09599217335516;0;M;C
184;36.067854642166026;1;M;C
185;40.804596483046055;1;M;C
186;36.48349427929208;0;M;C
187;38.708821984203155;0;M;C
188;43.235392398327406;0;M;C
189;38.22282599288801;0;M;C
190;35.71082381671816;1;M;C
191;35.304108794717166;0;M;C
192;38.42645960447789;0;M;C
193;45.21674712994303;0;M;C
194;43.51407540992001;1;M;C
195;28.5536597277406;1;M;C
196;37.91572358454501;1;M;C
197;39.747123174988054;1;M;C
198;44.26289038647978;1;M;C
199;28.982767470313313;1;M;C
200;38.41475650405051;0;M;C
201;37.281190141328274;0;M;C
202;40.926117412794405;0;M;C
203;37.12282936382761;1;M;C
204;38.46001432193257;0;M;C
205;31.18618333991506;0;M;C
206;50.902172957367746;0;M;C
207;45.8957903575617;0;M;C
208;35.351715031737605;0;M;C
209;26.27811856666682;0;M;C
210;33.55389461237728;0;M;C
211;45.63102649714426;0;M;C
212;38.60822379019175;0;M;C
213;41.53083149203364;1;M;C
214;39.36313837662156;0;M;C
215;34.454594360477316;1;M;C
216;45.17384965528949;0;M;C
217;27.00248383102809;0;M;C
218;33.143259414423085;0;M;C
219;31.93042069189641;0;M;C
220;37.87279474079984;0;M;C
221;34.00151863649168;0;M;C
222;28.344511016867763;0;M;C
223;36.89372586653561;0;M;C
224;39.68319962427615;1;M;C
225;43.25945935435458;0;M;C
226;34.373971394116964;0;M;C
227;37.117489541634704;0;M;C
228;38.43719583912439;1;M;C
229;38.78216010569557;0;M;C
230;29.5564700589669;1;M;C
231;35.662531016339216;1;M;C
232;32.75283936577789;0;M;C
233;38.179255240604775;0;M;C
234;38.158623902181375;1;M;C
235;32.50508874881788;1;M;C
236;41.05395554742175;1;M;C
237;37.18397517507051;0;M;C
238;30.97269032740457;0;M;C
239;44.717455175277664;0;M;C
240;30.823459112557682;1;M;C
241;35.50522070146769;1;M;C
242;40.889983944661225;1;M;C
243;39.56990623455657;0;M;C
244;37.3144738390219;0;M;C
245;37.946330460254124;1;M;C
246;41.819744533901726;0;M;C
247;45.70518094669366;0;M;C
248;40.10698032138669;0;M;C
249;35.17706075797906;0;M;C
250;39.13936588553908;0;M;C
251;39.06739437592253;1;M;C
252;35.59685659838163;1;M;C
253;43.27091911373609;0;M;C
254;39.994370122793434;0;M;C
255;32.2222474214537;0;M;C
256;40.54911328969489;0;M;C
257;45.418208048855284;0;M;C
258;31.02658219187669;0;M;C
259;33.47527318241738;0;M;C
260;36.952946144142;1;M;C
261;34.96112187279701;1;M;C
262;34.84892587002991;0;M;C
263;29.93580592524159;1;M;C
264;43.62883329821192;0;M;C
265;48.53215026572156;1;M;C
266;34.69511648055492;0;M;C
267;34.46787976186488;1;M;C
268;42.7713923551131;1;M;C
269;36.2703525592762;0;M;C
270;31.271451947601232;1;M;C
271;33.56071781075387;1;M;C
272;35.19981356206073;0;M;C
273;36.52291825653456;0;M;C
274;32.69557087417208;0;M;C
275;38.017569122352135;0;M;C
276;34.10577348460588;0;M;C
277;41.260228140012515;1;M;C
278;43.87334168093592;0;M;C
279;45.05471387262003;0;M;C
280;44.75891033645314;1;M;C
281;44.25601145842542;1;M;C
282;43.88854189306901;0;M;C
283;41.44635280735761;1;M;C
284;38.817517193266255;1;M;C
285;33.993897311800986;1;M;C
286;42.19548575818942;0;M;C
287;38.73421794846598;0;M;C
288;44.19297973511508;1;M;C
289;38.50720590836999;1;M;C
290;39.6693782615058;0;M;C
291;43.09689808846682;1;M;C
292;36.91761767725882;0;M;C
293;40.987081036591846;1;M;C
294;41.46213076052469;1;M;C
295;47.312296453917;0;M;C
296;33.17992180319099;1;M;C
297;33.94744746584262;0;M;C
298;31.00870021301692;0;M;C
299;27.11097119057905;0;M;C
300;37.830965347604604;1;M;C
301;32.13042268990746;1;M;C
302;42.86199701479637;1;M;C
303;38.24471082952916;0;M;C
304;43.85350345963117;1;M;C
305;29.729338506438033;0;M;C
306;39.04371205248191;1;M;C
307;34.52191813382613;0;M;C
308;38.22263939090942;0;M;C
309;32.976423887341504;0;M;C
310;47.82819494636112;1;M;C
311;33.24341101128524;1;M;C
312;39.37769850541001;1;M;C
313;36.880025696344084;1;M;C
314;36.43919429409091;0;M;C
315;40.49839205277506;0;M;C
316;39.06890975954017;0;M;C
317;35.17275212676664;1;M;C
318;42.55826350358992;0;M;C
319;43.758822366194174;0;M;C
320;28.540084596412733;0;M;C
321;32.97994855249574;0;M;C
322;33.96903979759732;0;M;C
323;40.85830228338584;1;M;C
324;36.13222775006447;1;M;C
0;42.76626186057686;0;M;D
1;37.88695152532632;0;M;D
2;23.4340393317458;1;M;D
3;44.50838775345466;1;M;D
4;32.497712744220394;1;M;D
5;44.24495790356603;0;M;D
6;33.47223986847902;0;M;D
7;34.34517138452884;0;M;D
8;39.75248282086668;0;M;D
9;38.310887789408696;0;M;D
10;38.04860024404387;0;M;D
11;35.76542386300189;0;M;D
12;39.42116324751471;0;M;D
13;41.300039612470755;1;M;D
14;35.58382065254981;0;M;D
15;42.93435761899506;1;M;D
16;38.768979895125305;1;M;D
17;35.50382445579761;0;M;D
18;35.076396987418555;1;M;D
19;31.7646199473199;1;M;D
20;38.61143821959193;0;M;D
21;32.77100608002108;0;M;D
22;40.473275993118634;1;M;D
23;35.0843690926099;0;M;D
24;29.84237096188877;0;M;D
25;40.78013983659448;0;M;D
26;32.72099001749892;0;M;D
27;46.88830370844679;0;M;D
28;40.04790233991068;1;M;D
29;33.72851443894057;0;M;D
30;36.1384235606116;0;M;D
31;41.03039591523462;1;M;D
32;39.39942774624397;0;M;D
33;35.05279262002195;1;M;D
34;46.99037449871604;1;M;D
35;39.478889595513365;0;M;D
36;45.29408029140058;1;M;D
37;37.64852083136583;0;M;D
38;28.095370303004973;1;M;D
39;46.0954230207833;1;M;D
40;37.73367217517939;0;M;D
41;42.76275910178206;0;M;D
42;35.7141057370353;1;M;D
43;36.70446166690287;0;M;D
44;35.0945498656769;1;M;D
45;43.630035960490886;0;M;D
46;34.21002497999352;1;M;D
47;36.529264712323474;0;M;D
48;36.927461295464305;0;M;D
49;29.3171218427793;1;M;D
50;41.15812929778563;1;M;D
51;37.318996589260195;1;M;D
52;35.08119565257705;0;M;D
53;44.04918057232381;0;M;D
54;35.04029672339634;0;M;D
55;39.49560092794369;0;M;D
56;35.57191455771192;0;M;D
57;42.798252377563266;0;M;D
58;43.910123785573944;0;M;D
59;40.335698883276066;0;M;D
60;43.244485992229606;0;M;D
61;40.720211030717095;0;M;D
62;31.379982002436908;0;M;D
63;41.0409956790632;0;M;D
64;37.71704955900178;0;M;D
65;34.693775825323044;0;M;D
66;31.404093361301896;0;M;D
67;31.167071592926032;1;M;D
68;39.54119536324393;1;M;D
69;37.273379032950615;1;M;D
70;40.547456759720525;1;M;D
71;26.389795834985293;1;M;D
72;33.93066996737478;0;M;D
73;40.21896436136584;0;M;D
74;40.540059925707425;0;M;D
75;41.96604549322033;0;M;D
76;41.70378150378761;1;M;D
77;38.928114904892695;0;M;D
78;34.357810505046075;0;M;D
79;41.170809009074546;0;M;D
80;32.90634760384275;0;M;D
81;39.84206972817478;0;M;D
82;37.502916044715704;0;M;D
83;30.675248537815264;1;M;D
84;46.57278231115771;0;M;D
85;39.131665379835674;0;M;D
86;38.5192971282267;1;M;D
87;38.00477356416823;0;M;D
88;36.42759617632301;1;M;D
89;42.4388235926016;1;M;D
90;44.90800836904998;0;M;D
91;36.98719682377258;0;M;D
92;30.534411109533124;1;M;D
93;43.336816241066366;0;M;D
94;35.38737470380828;0;M;D
95;37.52158384147204;0;M;D
96;40.162584509019126;1;M;D
97;40.45915419882159;0;M;D
98;34.481468945610395;1;M;D
99;47.57635751749423;0;M;D
100;33.56507744530584;0;M;D
101;35.27459059141403;1;M;D
102;38.10107907369157;0;M;D
103;43.255812104915314;1;M;D
104;36.980619748220356;0;M;D
105;30.599467045675;1;M;D
106;33.60522658514117;0;M;D
107;35.03723139817638;1;M;D
108;42.65169789383498;1;M;D
109;42.49965066016812;1;M;D
110;38.07542469488308;1;M;D
111;40.13475325515053;0;M;D
112;33.98012626737834;0;M;D
113;44.66813973474873;0;M;D
114;37.21117859081642;0;M;D
115;39.99608701302762;0;M;D
116;36.12014332544825;0;M;D
117;44.32265441037778;0;M;D
118;33.40923677076698;1;M;D
119;30.014872937574633;1;M;D
120;46.35382541475152;1;M;D
121;34.38459910308944;0;M;D
122;31.211083754370723;1;M;D
123;31.54147644390728;0;M;D
124;42.967153462600464;0;M;D
125;41.58750167981269;0;M;D
126;42.9043207760684;0;M;D
127;33.27645419875418;1;M;D
128;35.410764009022785;1;M;D
129;34.55046155978043;1;M;D
130;43.936010004317765;1;M;D
131;36.66520645738805;0;M;D
132;38.73488150997114;0;M;D
133;39.623821371308274;0;M;D
134;32.08257911020719;0;M;D
135;41.22680438515183;1;M;D
136;47.301294827890935;0;M;D
137;41.845539532796195;0;M;D
138;43.86313828478848;0;M;D
139;36.57914421628195;0;M;D
140;42.89270552981215;0;M;D
141;42.845312617817996;0;M;D
142;39.46705048528502;0;M;D
143;39.51184908798587;1;M;D
144;36.30286898159263;0;M;D
145;42.45352309676687;1;M;D
146;41.29330803848789;0;M;D
147;45.733429919848064;1;M;D
148;34.2159436078518;0;M;D
149;33.95303569232051;0;M;D
150;46.84384129863166;1;M;D
151;30.480261253010145;0;M;D
152;39.91594226587386;1;M;D
153;36.78830146041706;0;M;D
154;32.656438076720846;0;M;D
155;37.72373850848563;0;M;D
156;39.67815929134326;0;M;D
157;43.57436984359217;0;M;D
158;39.11129436990167;0;M;D
159;34.130900211109655;1;M;D
160;40.46103741719678;1;M;D
161;45.38372099265252;1;M;D
162;35.68320071283006;0;M;D
163;28.906525665276952;0;M;D
164;40.54993271308065;1;M;D
165;40.944555560247686;1;M;D
166;37.78351893774615;0;M;D
167;43.99621552571742;0;M;D
168;32.186771258830596;0;M;D
169;39.96150557561944;0;M;D
170;38.06695980309179;0;M;D
171;33.745032287792185;1;M;D
172;28.214769101878975;0;M;D
173;42.619705340336154;1;M;D
174;49.95031978837363;1;M;D
175;34.67363158562875;0;M;D
176;40.97463690403857;0;M;D
177;30.495836438586704;1;M;D
178;32.16144436663582;1;M;D
179;43.175475970418184;0;M;D
180;40.075253086037264;0;M;D
181;43.75079560155171;1;M;D
182;38.6704435654581;1;M;D
183;39.17065676574075;0;M;D
184;40.14306267486825;1;M;D
185;45.38254182582868;0;M;D
186;35.42647979144414;1;M;D
187;36.993723798346814;0;M;D
188;40.57143409482146;0;M;D
189;41.36291344840976;1;M;D
190;28.389528335928098;0;M;D
191;34.586753456866795;0;M;D
192;34.68994041990505;1;M;D
193;30.489487599522228;0;M;D
194;31.391625814981744;1;M;D
195;43.80483048522612;0;M;D
196;33.460528695324754;0;M;D
197;34.48289393703388;0;M;D
198;39.03356811711779;1;M;D
199;36.494946623262216;0;M;D
200;42.84032965433296;0;M;D
201;42.51636701282816;0;M;D
202;35.709413781468776;1;M;D
203;45.47612859784199;0;M;D
204;37.02944185965364;0;M;D
205;34.68862783558258;0;M;D
206;40.4920900660958;1;M;D
207;41.867251952517265;1;M;D
208;29.619156444270118;1;M;D
209;35.40949554315592;0;M;D
210;42.70579907445437;0;M;D
211;46.03757646724222;0;M;D
212;43.983185788603436;1;M;D
213;40.87302428772635;0;M;D
214;39.03776789712311;0;M;D
215;35.09640542799488;0;M;D
216;33.848582609530595;0;M;D
217;44.12037351833832;1;M;D
218;38.88949038191952;0;M;D
219;29.088564478633693;1;M;D
220;38.331393702884384;0;M;D
221;23.272043593478966;0;M;D
222;49.44455967849771;0;M;D
223;41.04684027419623;0;M;D
224;45.34688351901293;0;M;D
225;37.71999301804253;0;M;D
226;41.464046328861336;1;M;D
227;34.37100226239619;0;M;D
228;39.81809288293717;1;M;D
229;43.53029361225213;1;M;D
230;36.72763094068299;1;M;D
231;48.342982348539294;0;M;D
232;46.00995002928769;0;M;D
233;36.382299361402005;0;M;D
234;31.37850462599712;0;M;D
235;32.76145837328205;0;M;D
236;39.72271017606984;0;M;D
237;38.207662850497286;0;M;D
238;42.91385044902975;1;M;D
239;31.532475644016536;0;M;D
240;35.09907863306355;1;M;D
241;39.43862994937183;0;M;D
242;39.82670553159976;0;M;D
243;39.33176430183761;0;M;D
244;32.059590541260796;0;M;D
245;35.212681203833434;1;M;D
246;38.15119954444229;0;M;D
247;32.081421596559096;0;M;D
248;49.38460356359292;0;M;D
249;30.6061668109372;0;M;D
250;42.14112575632674;0;M;D
251;47.45398794978116;0;M;D
252;37.74227261923278;0;M;D
253;38.71365884116076;0;M;D
254;33.00294455823706;1;M;D
255;32.97972821793629;0;M;D
256;38.143313384810504;0;M;D
257;38.69486445211176;0;M;D
258;39.720350331904235;0;M;D
259;47.97635752965135;0;M;D
260;37.9503282317131;0;M;D
261;37.02872242031454;0;M;D
262;42.053339098149245;0;M;D
263;36.405462082234166;1;M;D
264;33.83795486870669;0;M;D
265;42.88074241841901;1;M;D
266;30.39324309785214;1;M;D
267;42.08903241137169;0;M;D
268;29.6324084035665;1;M;D
269;34.900064109522994;0;M;D
270;46.669953851588716;0;M;D
271;29.79322871906744;0;M;D
272;36.55007579884588;1;M;D
273;42.39915450754062;1;M;D
274;33.556905276625486;0;M;D
275;34.34019684939192;0;M;D
276;40.81758120018179;0;M;D
277;38.353853993226785;0;M;D
278;37.59037315669742;0;M;D
279;41.1066459244677;1;M;D
280;36.991873530191576;0;M;D
281;30.211578947559616;0;M;D
282;35.69455012689537;0;M;D
283;36.05073631880521;0;M;D
284;33.92414780058137;0;M;D
285;39.094484350089964;0;M;D
286;39.10331474169348;1;M;D
287;41.568926673952625;0;M;D
288;34.86858997455574;0;M;D
289;40.52214642375269;0;M;D
290;40.90122332335586;1;M;D
291;38.841248489109;0;M;D
292;43.2228020971698;0;M;D
293;39.2722569840423;0;M;D
294;34.96632639189631;0;M;D
295;28.870171078573605;0;M;D
296;36.92442107985542;0;M;D
297;42.31523935798145;0;M;D
298;27.10218337412504;0;M;D
299;39.75994282071989;0;M;D
300;40.70013097840763;0;M;D
301;29.96717084889446;0;M;D
